Incident energy,sigma
464.7458,2.13355E-7
464.7968,2.133804E-7
464.8479,2.134058E-7
464.8989,2.134312E-7
464.95,2.134567E-7
465.001,2.134821E-7
465.0317,2.134974E-7
465.0623,2.135126E-7
465.0929,2.135278E-7
465.1235,2.135431E-7
465.1542,2.135584E-7
465.1848,2.135736E-7
465.2154,2.135888E-7
465.246,2.136041E-7
465.3073,2.136346E-7
465.3685,2.136651E-7
465.4298,2.136956E-7
465.491,2.137261E-7
465.5319,2.137465E-7
465.5727,2.137668E-7
465.6288,2.137947E-7
465.6848,2.138226E-7
465.7409,2.138506E-7
465.7969,2.138784E-7
465.853,2.139064E-7
465.909,2.139343E-7
465.965,2.139622E-7
466.021,2.1399E-7
466.213,2.140857E-7
466.2823,2.141202E-7
466.3516,2.141547E-7
466.4128,2.141852E-7
466.474,2.142157E-7
466.522,2.142396E-7
466.57,2.142635E-7
466.6225,2.142896E-7
466.675,2.143158E-7
466.686,2.143212E-7
466.7107,2.143335E-7
466.7354,2.143458E-7
466.7848,2.143704E-7
466.8945,2.144251E-7
466.974,2.144647E-7
467.0433,2.144992E-7
467.1125,2.145336E-7
467.1645,2.145595E-7
467.2164,2.145854E-7
467.2807,2.146174E-7
467.345,2.146494E-7
467.3992,2.146764E-7
467.4534,2.147034E-7
467.5076,2.147304E-7
467.5618,2.147574E-7
467.616,2.147844E-7
467.6702,2.148114E-7
467.7244,2.148384E-7
467.7785,2.148653E-7
467.8147,2.148833E-7
467.8602,2.14906E-7
467.9056,2.149286E-7
467.951,2.149512E-7
467.9964,2.149738E-7
468.0418,2.149964E-7
468.0872,2.15019E-7
468.178,2.150643E-7
468.2642,2.151072E-7
468.3503,2.151501E-7
468.4273,2.151884E-7
468.5043,2.152268E-7
468.6005,2.152747E-7
468.6748,2.153117E-7
468.749,2.153486E-7
468.821,2.153845E-7
468.893,2.154204E-7
469.037,2.154921E-7
469.073,2.1551E-7
469.181,2.155638E-7
469.289,2.156176E-7
469.4144,2.1568E-7
469.5263,2.157357E-7
469.573,2.15759E-7
469.6197,2.157823E-7
469.6275,2.157861E-7
469.6509,2.157978E-7
469.6742,2.158094E-7
469.7302,2.158373E-7
469.7861,2.158651E-7
469.8578,2.159008E-7
469.9294,2.159365E-7
470.0597,2.160014E-7
470.19,2.160663E-7
470.2094,2.160759E-7
470.2677,2.16105E-7
470.326,2.16134E-7
470.3494,2.161457E-7
470.408,2.161748E-7
470.5092,2.162252E-7
470.5635,2.162523E-7
470.6178,2.162793E-7
470.654,2.162974E-7
470.6902,2.163154E-7
470.7205,2.163305E-7
470.7508,2.163456E-7
470.7851,2.163627E-7
470.8147,2.163774E-7
470.8443,2.163921E-7
470.8568,2.163984E-7
470.8962,2.16418E-7
470.9356,2.164376E-7
470.975,2.164572E-7
471.0144,2.164768E-7
471.0675,2.165033E-7
471.1205,2.165297E-7
471.1735,2.165561E-7
471.2265,2.165825E-7
471.2795,2.166089E-7
471.3325,2.166353E-7
471.4385,2.166881E-7
471.5615,2.167493E-7
471.6124,2.167747E-7
471.6633,2.168E-7
471.7142,2.168254E-7
471.765,2.168507E-7
471.804,2.168701E-7
471.8174,2.168768E-7
471.8471,2.168915E-7
471.8767,2.169063E-7
471.936,2.169358E-7
471.9893,2.169624E-7
472.0426,2.169889E-7
472.1492,2.17042E-7
472.2096,2.170721E-7
472.2397,2.170871E-7
472.2733,2.171038E-7
472.2859,2.171101E-7
472.3069,2.171205E-7
472.3626,2.171483E-7
472.4182,2.17176E-7
472.4715,2.172025E-7
472.4981,2.172158E-7
472.5247,2.17229E-7
472.5513,2.172422E-7
472.5779,2.172555E-7
472.6045,2.172687E-7
472.6311,2.17282E-7
472.6577,2.172952E-7
472.6843,2.173085E-7
472.7109,2.173217E-7
472.7375,2.17335E-7
472.7641,2.173482E-7
472.7907,2.173615E-7
472.8173,2.173747E-7
472.8439,2.17388E-7
472.888,2.174099E-7
472.9321,2.174319E-7
472.9909,2.174612E-7
473.0496,2.174904E-7
473.167,2.175489E-7
473.2257,2.175781E-7
473.2844,2.176073E-7
473.2991,2.176147E-7
473.3395,2.176348E-7
473.3798,2.176549E-7
473.4377,2.176837E-7
473.5195,2.177244E-7
473.6004,2.177647E-7
473.6813,2.17805E-7
473.7696,2.17849E-7
473.8482,2.178881E-7
473.9267,2.179272E-7
474.0102,2.179688E-7
474.0695,2.179983E-7
474.0813,2.180042E-7
474.1204,2.180237E-7
474.1635,2.180452E-7
474.1889,2.180578E-7
474.2522,2.180893E-7
474.3155,2.181209E-7
474.3975,2.181617E-7
474.4385,2.181821E-7
474.4794,2.182025E-7
474.5238,2.182246E-7
474.5681,2.182467E-7
474.5986,2.182618E-7
474.6291,2.18277E-7
474.6596,2.182922E-7
474.69,2.183074E-7
474.751,2.183377E-7
474.8119,2.183681E-7
474.9117,2.184178E-7
475.0115,2.184675E-7
475.0558,2.184895E-7
475.1001,2.185116E-7
475.1389,2.185309E-7
475.1838,2.185533E-7
475.2183,2.185705E-7
475.2882,2.186053E-7
475.3467,2.186344E-7
475.4052,2.186635E-7
475.5351,2.187282E-7
475.5812,2.187512E-7
475.6272,2.187741E-7
475.6733,2.187971E-7
475.7193,2.1882E-7
475.7494,2.18835E-7
475.7795,2.188499E-7
475.8096,2.188649E-7
475.8397,2.188799E-7
475.8698,2.188949E-7
475.8999,2.189099E-7
475.93,2.189249E-7
475.9601,2.189399E-7
475.9902,2.189549E-7
476.0203,2.189699E-7
476.0504,2.189849E-7
476.0805,2.189998E-7
476.1106,2.190148E-7
476.1407,2.190298E-7
476.1708,2.190448E-7
476.2008,2.190598E-7
476.2648,2.190916E-7
476.3287,2.191235E-7
476.4566,2.191872E-7
476.5123,2.192149E-7
476.5679,2.192426E-7
476.6264,2.192717E-7
476.6629,2.192899E-7
476.6846,2.193007E-7
476.6991,2.193079E-7
476.7428,2.193297E-7
476.8051,2.193607E-7
476.8799,2.19398E-7
477.0129,2.194642E-7
477.096,2.195056E-7
477.1791,2.19547E-7
477.2289,2.195718E-7
477.2752,2.195948E-7
477.3214,2.196178E-7
477.3635,2.196388E-7
477.416,2.196649E-7
477.4684,2.19691E-7
477.5076,2.197106E-7
477.5321,2.197228E-7
477.552,2.197327E-7
477.5634,2.197384E-7
477.5671,2.197402E-7
477.5822,2.197477E-7
477.6206,2.197668E-7
477.6589,2.197859E-7
477.6677,2.197903E-7
477.702,2.198074E-7
477.7362,2.198244E-7
477.8046,2.198585E-7
477.8378,2.19875E-7
477.8827,2.198974E-7
477.9186,2.199153E-7
477.9544,2.199331E-7
477.9902,2.199509E-7
478.026,2.199687E-7
478.0273,2.199694E-7
478.0302,2.199708E-7
478.0331,2.199723E-7
478.0388,2.199751E-7
478.0503,2.199808E-7
478.0732,2.199923E-7
478.1191,2.200151E-7
478.165,2.20038E-7
478.2109,2.200608E-7
478.2418,2.200762E-7
478.2843,2.200974E-7
478.3268,2.201185E-7
478.3693,2.201397E-7
478.4118,2.201609E-7
478.4543,2.20182E-7
478.4968,2.202032E-7
478.5393,2.202244E-7
478.5817,2.202455E-7
478.6242,2.202667E-7
478.6667,2.202878E-7
478.7092,2.20309E-7
478.7517,2.203302E-7
478.7942,2.203513E-7
478.8367,2.203725E-7
478.9216,2.204148E-7
478.9989,2.204533E-7
479.0761,2.204917E-7
479.1581,2.205325E-7
479.1991,2.20553E-7
479.24,2.205733E-7
479.2827,2.205946E-7
479.3397,2.20623E-7
479.3861,2.206461E-7
479.4325,2.206692E-7
479.4789,2.206923E-7
479.5253,2.207154E-7
479.5896,2.207474E-7
479.6538,2.207794E-7
479.7181,2.208114E-7
479.7823,2.208434E-7
479.8351,2.208697E-7
479.8878,2.20896E-7
479.9405,2.209222E-7
479.9932,2.209484E-7
480.0459,2.209747E-7
480.0986,2.210009E-7
480.1513,2.210272E-7
480.204,2.210534E-7
480.2345,2.210686E-7
480.265,2.210838E-7
480.2985,2.211005E-7
480.3319,2.211171E-7
480.3653,2.211338E-7
480.3987,2.211504E-7
480.4321,2.21167E-7
480.4655,2.211837E-7
480.4989,2.212003E-7
480.5323,2.212169E-7
480.5657,2.212336E-7
480.5991,2.212502E-7
480.6325,2.212668E-7
480.6659,2.212835E-7
480.6993,2.213001E-7
480.7327,2.213167E-7
480.7995,2.2135E-7
480.8664,2.213833E-7
480.9333,2.214166E-7
481.0002,2.214499E-7
481.0671,2.214833E-7
481.1155,2.215074E-7
481.1638,2.215314E-7
481.2122,2.215555E-7
481.2605,2.215796E-7
481.3234,2.216109E-7
481.3864,2.216423E-7
481.4313,2.216646E-7
481.4762,2.21687E-7
481.566,2.217317E-7
481.6571,2.217771E-7
481.7482,2.218225E-7
481.8144,2.218554E-7
481.8806,2.218884E-7
481.9468,2.219214E-7
481.9812,2.219385E-7
482.0446,2.219701E-7
482.059,2.219772E-7
482.0877,2.219915E-7
482.1553,2.220252E-7
482.2339,2.220643E-7
482.338,2.221162E-7
482.442,2.22168E-7
482.4793,2.221865E-7
482.5352,2.222144E-7
482.591,2.222422E-7
482.6387,2.222659E-7
482.6864,2.222897E-7
482.7341,2.223134E-7
482.7817,2.223371E-7
482.8182,2.223553E-7
482.8546,2.223735E-7
482.891,2.223916E-7
482.9274,2.224097E-7
482.9638,2.224278E-7
483.0002,2.22446E-7
483.073,2.224822E-7
483.1853,2.225382E-7
483.272,2.225813E-7
483.3169,2.226037E-7
483.3813,2.226358E-7
483.4773,2.226836E-7
483.5212,2.227054E-7
483.5756,2.227325E-7
483.63,2.227596E-7
483.6788,2.227839E-7
483.7113,2.228001E-7
483.8007,2.228446E-7
483.8821,2.228852E-7
483.9473,2.229177E-7
484.0124,2.229501E-7
484.0678,2.229777E-7
484.1232,2.230053E-7
484.234,2.230604E-7
484.3233,2.231049E-7
484.4004,2.231433E-7
484.4679,2.231769E-7
484.5961,2.232408E-7
484.6909,2.23288E-7
484.7383,2.233116E-7
484.7857,2.233352E-7
484.8094,2.23347E-7
484.8746,2.233794E-7
484.9398,2.234119E-7
485.0702,2.234769E-7
485.1354,2.235093E-7
485.2006,2.235418E-7
485.2557,2.235692E-7
485.3107,2.235966E-7
485.3213,2.236019E-7
485.348,2.236152E-7
485.3746,2.236285E-7
485.4403,2.236612E-7
485.506,2.236939E-7
485.5931,2.237373E-7
485.6802,2.237807E-7
485.7548,2.238178E-7
485.8047,2.238427E-7
485.8545,2.238675E-7
485.9044,2.238923E-7
485.9512,2.239156E-7
485.998,2.239389E-7
486.0584,2.23969E-7
486.1188,2.239991E-7
486.2007,2.240399E-7
486.2284,2.240537E-7
486.2825,2.240806E-7
486.34,2.241092E-7
486.3975,2.241379E-7
486.4363,2.241572E-7
486.475,2.241765E-7
486.5138,2.241958E-7
486.5525,2.242151E-7
486.5931,2.242353E-7
486.6336,2.242555E-7
486.7147,2.242959E-7
486.8769,2.243766E-7
486.933,2.244046E-7
486.989,2.244325E-7
487.0706,2.244731E-7
487.1522,2.245137E-7
487.181,2.245281E-7
487.253,2.245639E-7
487.3296,2.246021E-7
487.4062,2.246402E-7
487.5299,2.247018E-7
487.5815,2.247275E-7
487.633,2.247532E-7
487.6845,2.247788E-7
487.736,2.248045E-7
487.773,2.248229E-7
487.8099,2.248413E-7
487.8469,2.248597E-7
487.8838,2.248781E-7
487.9084,2.248903E-7
487.933,2.249026E-7
487.9761,2.249241E-7
488.0192,2.249455E-7
488.0623,2.24967E-7
488.1054,2.249884E-7
488.1555,2.250134E-7
488.2055,2.250383E-7
488.2501,2.250605E-7
488.2947,2.250827E-7
488.3839,2.251271E-7
488.4731,2.251716E-7
488.5623,2.25216E-7
488.6467,2.25258E-7
488.731,2.253E-7
488.7798,2.253243E-7
488.92,2.253941E-7
488.9324,2.254003E-7
488.9708,2.254194E-7
488.9836,2.254258E-7
489.0345,2.254512E-7
489.0853,2.254765E-7
489.1042,2.254859E-7
489.18,2.255236E-7
489.2845,2.255757E-7
489.3583,2.256124E-7
489.432,2.256491E-7
489.5058,2.256859E-7
489.5795,2.257226E-7
489.6113,2.257384E-7
489.6907,2.25778E-7
489.77,2.258174E-7
489.8699,2.258672E-7
489.9199,2.258921E-7
489.9698,2.25917E-7
490.0304,2.259471E-7
490.0909,2.259773E-7
490.1576,2.260105E-7
490.2243,2.260437E-7
490.3042,2.260835E-7
490.372,2.261173E-7
490.4398,2.26151E-7
490.4786,2.261703E-7
490.5367,2.261993E-7
490.5948,2.262282E-7
490.6399,2.262507E-7
490.685,2.262731E-7
490.7183,2.262897E-7
490.818,2.263394E-7
490.853,2.263568E-7
490.9355,2.263979E-7
491.0266,2.264433E-7
491.0722,2.26466E-7
491.1177,2.264886E-7
491.1633,2.265113E-7
491.2088,2.26534E-7
491.2543,2.265567E-7
491.2998,2.265793E-7
491.3415,2.266001E-7
491.372,2.266153E-7
491.4024,2.266304E-7
491.4633,2.266607E-7
491.5242,2.266911E-7
491.585,2.267213E-7
491.6454,2.267514E-7
491.6957,2.267765E-7
491.746,2.268015E-7
491.8136,2.268352E-7
491.8812,2.268689E-7
491.9488,2.269025E-7
492.0164,2.269362E-7
492.1055,2.269806E-7
492.1945,2.270249E-7
492.2178,2.270365E-7
492.2759,2.270654E-7
492.334,2.270944E-7
492.3919,2.271232E-7
492.4498,2.27152E-7
492.5077,2.271809E-7
492.5656,2.272097E-7
492.5854,2.272196E-7
492.6399,2.272467E-7
492.6943,2.272738E-7
492.7487,2.273009E-7
492.8031,2.27328E-7
492.8229,2.273378E-7
492.8823,2.273674E-7
492.9417,2.27397E-7
493.011,2.274315E-7
493.0308,2.274414E-7
493.0874,2.274696E-7
493.0982,2.274749E-7
493.1036,2.274776E-7
493.1252,2.274884E-7
493.1665,2.27509E-7
493.2078,2.275295E-7
493.2612,2.275561E-7
493.3145,2.275827E-7
493.4288,2.276396E-7
493.543,2.276965E-7
493.604,2.277268E-7
493.6345,2.27742E-7
493.6649,2.277572E-7
493.6916,2.277705E-7
493.7183,2.277838E-7
493.745,2.277971E-7
493.7716,2.278103E-7
493.7983,2.278236E-7
493.8249,2.278368E-7
493.8516,2.278501E-7
493.8782,2.278634E-7
493.9063,2.278774E-7
493.9343,2.278913E-7
493.9623,2.279053E-7
493.9903,2.279192E-7
494.0183,2.279332E-7
494.0463,2.279471E-7
494.0743,2.27961E-7
494.1023,2.27975E-7
494.1583,2.280029E-7
494.2143,2.280308E-7
494.3263,2.280866E-7
494.4111,2.281288E-7
494.4958,2.28171E-7
494.5615,2.282037E-7
494.6352,2.282404E-7
494.6433,2.282444E-7
494.6737,2.282596E-7
494.7435,2.282943E-7
494.8117,2.283283E-7
494.8489,2.283468E-7
494.9109,2.283777E-7
494.9728,2.284085E-7
495.041,2.284425E-7
495.1092,2.284765E-7
495.1525,2.28498E-7
495.2144,2.285288E-7
495.2299,2.285366E-7
495.2763,2.285597E-7
495.3537,2.285982E-7
495.3959,2.286192E-7
495.4761,2.286592E-7
495.5563,2.286991E-7
495.6471,2.287443E-7
495.6925,2.28767E-7
495.7379,2.287896E-7
495.796,2.288185E-7
495.8541,2.288474E-7
495.913,2.288768E-7
495.9719,2.289061E-7
496.0308,2.289354E-7
496.0897,2.289648E-7
496.1335,2.289866E-7
496.1772,2.290083E-7
496.2647,2.290519E-7
496.3522,2.290955E-7
496.4233,2.291309E-7
496.4944,2.291663E-7
496.5381,2.291881E-7
496.5927,2.292153E-7
496.6307,2.292342E-7
496.645,2.292413E-7
496.6759,2.292567E-7
496.7068,2.292721E-7
496.7476,2.292924E-7
496.7884,2.293127E-7
496.8699,2.293533E-7
496.9514,2.293939E-7
497.06,2.29448E-7
497.1253,2.294805E-7
497.1579,2.294968E-7
497.1905,2.29513E-7
497.2231,2.295292E-7
497.2557,2.295455E-7
497.2883,2.295617E-7
497.3209,2.295779E-7
497.35,2.295924E-7
497.3791,2.296069E-7
497.4082,2.296214E-7
497.4372,2.296358E-7
497.4646,2.296495E-7
497.4919,2.296631E-7
497.5192,2.296767E-7
497.5465,2.296903E-7
497.5829,2.297084E-7
497.6193,2.297265E-7
497.6595,2.297466E-7
497.6996,2.297665E-7
497.7398,2.297865E-7
497.7799,2.298065E-7
497.8715,2.298521E-7
497.963,2.298977E-7
498.0663,2.299491E-7
498.1695,2.300005E-7
498.199,2.300152E-7
498.317,2.30074E-7
498.4297,2.301301E-7
498.5423,2.301862E-7
498.6271,2.302284E-7
498.7118,2.302706E-7
498.7991,2.303141E-7
498.8864,2.303576E-7
498.9737,2.304011E-7
499.061,2.304445E-7
499.1373,2.304825E-7
499.2135,2.305205E-7
499.366,2.305965E-7
499.464,2.306454E-7
499.562,2.306944E-7
499.6612,2.30744E-7
499.7603,2.307938E-7
499.8567,2.308424E-7
499.953,2.308912E-7
500.0,2.309151E-7
500.0948,2.309635E-7
500.1895,2.31012E-7
500.2813,2.310593E-7
500.3465,2.31093E-7
500.4116,2.311267E-7
500.4767,2.311604E-7
500.5418,2.311942E-7
500.6767,2.312643E-7
500.7442,2.312993E-7
500.8116,2.313344E-7
500.8791,2.313695E-7
500.9465,2.314046E-7
501.0139,2.314396E-7
501.0813,2.314747E-7
501.1325,2.315013E-7
501.1837,2.31528E-7
501.2349,2.315546E-7
501.286,2.315812E-7
501.3433,2.31611E-7
501.4005,2.316407E-7
501.4578,2.316705E-7
501.515,2.317003E-7
501.6295,2.317599E-7
501.744,2.318194E-7
501.8154,2.318566E-7
501.8867,2.318937E-7
501.951,2.319271E-7
502.0153,2.319606E-7
502.0281,2.319672E-7
502.0579,2.319827E-7
502.0877,2.319982E-7
502.1472,2.320292E-7
502.2639,2.320899E-7
502.3806,2.321506E-7
502.4516,2.321875E-7
502.5315,2.322291E-7
502.6113,2.322706E-7
502.7027,2.323182E-7
502.794,2.323657E-7
502.8055,2.323716E-7
502.8329,2.323859E-7
502.8603,2.324002E-7
502.915,2.324286E-7
502.9526,2.324482E-7
502.9812,2.32463E-7
503.0434,2.324954E-7
503.0469,2.324972E-7
503.0573,2.325026E-7
503.0782,2.325135E-7
503.0786,2.325137E-7
503.0795,2.325142E-7
503.0804,2.325146E-7
503.0821,2.325155E-7
503.0856,2.325174E-7
503.0926,2.32521E-7
503.1065,2.325282E-7
503.1344,2.325427E-7
503.2141,2.325842E-7
503.2938,2.326257E-7
503.3869,2.326741E-7
503.4798,2.327224E-7
503.4997,2.327328E-7
503.5236,2.327452E-7
503.5338,2.327505E-7
503.5545,2.327613E-7
503.5613,2.327648E-7
503.5759,2.327724E-7
503.5904,2.3278E-7
503.6194,2.32795E-7
503.6277,2.327994E-7
503.6464,2.328091E-7
503.6651,2.328188E-7
503.7024,2.328382E-7
503.761,2.328687E-7
503.9508,2.329674E-7
504.0345,2.33011E-7
504.1182,2.330545E-7
504.1601,2.330763E-7
504.2019,2.330981E-7
504.2437,2.331198E-7
504.2855,2.331416E-7
504.3283,2.331638E-7
504.3711,2.331861E-7
504.4139,2.332084E-7
504.4566,2.332306E-7
504.5144,2.332606E-7
504.5721,2.332907E-7
504.6876,2.333507E-7
504.7389,2.333774E-7
504.7724,2.333949E-7
504.792,2.334051E-7
504.8116,2.334153E-7
504.8377,2.334288E-7
504.8997,2.334611E-7
504.9772,2.335014E-7
505.0011,2.335138E-7
505.0222,2.335248E-7
505.0433,2.335358E-7
505.0765,2.335531E-7
505.1578,2.335954E-7
505.1686,2.33601E-7
505.212,2.336235E-7
505.2553,2.336461E-7
505.3606,2.337009E-7
505.4132,2.337282E-7
505.4658,2.337556E-7
505.5539,2.338014E-7
505.5833,2.338167E-7
505.642,2.338472E-7
505.7444,2.339005E-7
505.8468,2.339538E-7
505.9288,2.339964E-7
506.0107,2.340391E-7
506.0281,2.340481E-7
506.0979,2.340844E-7
506.1971,2.34136E-7
506.2962,2.341876E-7
506.3898,2.342363E-7
506.502,2.342946E-7
506.6475,2.343703E-7
506.6718,2.34383E-7
506.7443,2.344207E-7
506.8167,2.344584E-7
506.8957,2.344995E-7
506.9421,2.345236E-7
506.9761,2.345413E-7
507.0059,2.345568E-7
507.0666,2.345884E-7
507.123,2.346177E-7
507.1794,2.34647E-7
507.2358,2.346764E-7
507.259,2.346884E-7
507.2623,2.346902E-7
507.2756,2.346971E-7
507.3107,2.347153E-7
507.3457,2.347335E-7
507.3978,2.347607E-7
507.4498,2.347877E-7
507.5539,2.348419E-7
507.6084,2.348702E-7
507.7083,2.349222E-7
507.7612,2.349497E-7
507.8141,2.349772E-7
507.8876,2.350155E-7
507.9171,2.350308E-7
507.9981,2.350729E-7
508.079,2.35115E-7
508.1521,2.351531E-7
508.2251,2.35191E-7
508.3711,2.35267E-7
508.442,2.353039E-7
508.5129,2.353408E-7
508.5838,2.353776E-7
508.6547,2.354145E-7
508.6902,2.35433E-7
508.7256,2.354514E-7
508.7611,2.354699E-7
508.7965,2.354883E-7
508.832,2.355067E-7
508.8674,2.355252E-7
508.9028,2.355436E-7
508.9382,2.35562E-7
508.9855,2.355866E-7
509.0328,2.356112E-7
509.089,2.356404E-7
509.1451,2.356696E-7
509.2012,2.356988E-7
509.2573,2.35728E-7
509.3134,2.357572E-7
509.3695,2.357864E-7
509.4817,2.358447E-7
509.6471,2.359308E-7
509.6589,2.359369E-7
509.7,2.359583E-7
509.7411,2.359797E-7
509.7504,2.359845E-7
509.7738,2.359967E-7
509.7972,2.360089E-7
509.8488,2.360357E-7
509.9003,2.360625E-7
509.9191,2.360723E-7
509.9567,2.360918E-7
510.0319,2.36131E-7
510.107,2.3617E-7
510.1258,2.361798E-7
510.1735,2.362046E-7
510.2211,2.362294E-7
510.2868,2.362636E-7
510.4138,2.363296E-7
510.4963,2.363726E-7
510.5788,2.364155E-7
510.6494,2.364522E-7
510.729,2.364936E-7
510.8085,2.36535E-7
510.8881,2.365764E-7
510.9676,2.366177E-7
511.05,2.366606E-7
511.0706,2.366713E-7
511.1004,2.366868E-7
511.1106,2.366921E-7
511.124,2.366991E-7
511.1305,2.367025E-7
511.1441,2.367096E-7
511.1577,2.367166E-7
511.1849,2.367308E-7
511.2297,2.367541E-7
511.2425,2.367607E-7
511.28,2.367803E-7
511.3174,2.367997E-7
511.3923,2.368387E-7
511.4672,2.368776E-7
511.542,2.369166E-7
511.577,2.369348E-7
511.647,2.369712E-7
511.717,2.370076E-7
511.8022,2.370519E-7
511.8873,2.370962E-7
511.9725,2.371405E-7
512.0576,2.371848E-7
512.1266,2.372207E-7
512.1611,2.372386E-7
512.1955,2.372565E-7
512.23,2.372745E-7
512.2645,2.372924E-7
512.299,2.373104E-7
512.3334,2.373283E-7
512.3714,2.37348E-7
512.4093,2.373677E-7
512.4473,2.373875E-7
512.4852,2.374072E-7
512.5611,2.374467E-7
512.6369,2.374861E-7
512.6921,2.375149E-7
512.8172,2.375799E-7
512.8256,2.375843E-7
512.8522,2.375981E-7
512.8618,2.376031E-7
512.8842,2.376148E-7
512.9066,2.376264E-7
512.9669,2.376578E-7
513.052,2.377021E-7
513.137,2.377463E-7
513.217,2.377879E-7
513.297,2.378295E-7
513.393,2.378795E-7
513.5141,2.379425E-7
513.5948,2.379845E-7
513.6715,2.380244E-7
513.6805,2.38029E-7
513.7167,2.380479E-7
513.7896,2.380858E-7
513.8624,2.381237E-7
513.9446,2.381664E-7
513.972,2.381807E-7
514.06,2.382265E-7
514.104,2.382494E-7
514.148,2.382722E-7
514.236,2.38318E-7
514.3225,2.38363E-7
514.4089,2.38408E-7
514.5221,2.384669E-7
514.5292,2.384706E-7
514.5563,2.384846E-7
514.5804,2.384972E-7
514.5955,2.38505E-7
514.6105,2.385128E-7
514.6302,2.385231E-7
514.6793,2.385486E-7
514.7208,2.385702E-7
514.8159,2.386197E-7
514.9305,2.386793E-7
514.9878,2.387091E-7
515.045,2.387389E-7
515.1023,2.387687E-7
515.1596,2.387985E-7
515.2169,2.388283E-7
515.2741,2.388581E-7
515.3314,2.388879E-7
515.3887,2.389177E-7
515.4514,2.389503E-7
515.5141,2.389829E-7
515.6394,2.390481E-7
515.7109,2.390853E-7
515.7408,2.391008E-7
515.7621,2.391119E-7
515.7833,2.39123E-7
515.8228,2.391435E-7
515.9202,2.391942E-7
516.0701,2.392722E-7
516.205,2.393423E-7
516.2612,2.393716E-7
516.2937,2.393885E-7
516.3076,2.393957E-7
516.3354,2.394102E-7
516.3943,2.394408E-7
516.4852,2.394881E-7
516.5279,2.395103E-7
516.6562,2.395771E-7
516.6929,2.395961E-7
516.722,2.396113E-7
516.7358,2.396185E-7
516.76,2.396311E-7
516.7634,2.396328E-7
516.771,2.396368E-7
516.7786,2.396407E-7
516.7937,2.396486E-7
516.824,2.396643E-7
516.8326,2.396688E-7
516.8617,2.39684E-7
516.8908,2.396991E-7
516.9296,2.397193E-7
517.0273,2.397701E-7
517.125,2.398209E-7
517.1739,2.398464E-7
517.2227,2.398718E-7
517.2716,2.398972E-7
517.3204,2.399226E-7
517.3897,2.399586E-7
517.459,2.399947E-7
517.5283,2.400307E-7
517.5976,2.400668E-7
517.675,2.401071E-7
517.7523,2.401473E-7
517.907,2.402278E-7
517.9876,2.402697E-7
518.0037,2.402781E-7
518.0682,2.403116E-7
518.1652,2.403621E-7
518.2622,2.404125E-7
518.3391,2.404525E-7
